Sr No.,Spectrum,ComponentName,C,O,Al,Si,P,S,Cr,Mn,Ni,Pb,Fe,Mo,Cu,Sn,Zn,Au,K,N,Ca,V,W,Cl
2201,103,Magnet Coil,4.17,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.42,0.0,0.0,88.77,0.0,3.67,0.0,0.0,0.0,0.0
2202,104,Magnet Coil,4.01,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.18,0.0,0.0,88.76,0.0,4.02,0.0,0.0,0.0,0.0
2203,105,Magnet Coil,3.67,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,1.47,0.0,0.0,89.43,0.0,3.48,0.0,0.0,0.0,0.0
2204,106,Magnet Coil,3.49,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.36,0.0,0.0,90.38,0.0,3.03,0.0,0.0,0.0,0.0
2205,1,Magnet Core,1.98,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.48,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,2,Magnet Core,1.71,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.45,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,3,Magnet Core,1.59,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.93,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,4,Magnet Core,1.84,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.98,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,5,Magnet Core,1.75,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.68,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,6,Magnet Core,1.74,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,7,Magnet Core,1.62,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.87,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,8,Magnet Core,1.51,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,9,Magnet Core,1.63,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.33,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,10,Magnet Core,1.85,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.64,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,11,Magnet Core,1.54,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.68,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,12,Magnet Core,1.56,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,13,Magnet Core,1.84,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,14,Magnet Core,1.59,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.72,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,15,Magnet Core,1.38,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,16,Magnet Core,1.84,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.11,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,17,Magnet Core,1.85,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,18,Magnet Core,2.04,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,19,Magnet Core,1.72,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,20,Magnet Core,1.98,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,21,Magnet Core,1.87,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.87,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,22,Magnet Core,1.51,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.03,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,23,Magnet Core,1.44,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.64,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,24,Magnet Core,1.34,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.65,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,25,Magnet Core,1.52,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.15,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,26,Magnet Core,1.59,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,27,Magnet Core,1.62,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.59,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,28,Magnet Core,1.58,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.68,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,29,Magnet Core,1.79,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,30,Magnet Core,1.46,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,31,Magnet Core,1.89,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.57,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,32,Magnet Core,1.58,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.71,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,33,Magnet Core,1.22,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.05,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,34,Magnet Core,1.8,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.71,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,35,Magnet Core,1.56,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,36,Magnet Core,1.69,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.64,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,37,Magnet Core,1.35,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.45,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,38,Magnet Core,2.01,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.41,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,39,Magnet Core,1.47,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,40,Magnet Core,1.52,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.37,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,41,Magnet Core,1.89,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,42,Magnet Core,1.66,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.76,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,43,Magnet Core,1.98,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.01,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,44,Magnet Core,1.66,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.97,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,45,Magnet Core,1.62,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.87,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,46,Magnet Core,1.59,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,47,Magnet Core,2.05,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,48,Magnet Core,1.97,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.73,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,49,Magnet Core,1.35,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.58,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,50,Magnet Core,1.38,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.04,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,51,Magnet Core,1.83,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,52,Magnet Core,1.52,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.43,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,53,Magnet Core,2.04,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,54,Magnet Core,2.07,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.52,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,55,Magnet Core,1.76,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,56,Magnet Core,1.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,57,Magnet Core,2.03,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,58,Magnet Core,1.52,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.74,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,59,Magnet Core,1.52,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,60,Magnet Core,1.55,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.25,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,61,Magnet Core,1.67,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,62,Magnet Core,1.52,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.63,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,63,Magnet Core,1.75,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,64,Magnet Core,1.86,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.46,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,65,Magnet Core,1.86,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,66,Magnet Core,1.54,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,67,Magnet Core,1.77,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,68,Magnet Core,1.63,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.01,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,69,Magnet Core,1.5,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,70,Magnet Core,1.56,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.34,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,71,Magnet Core,1.8,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.25,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,72,Magnet Core,1.52,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.47,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,73,Magnet Core,1.53,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,74,Magnet Core,1.5,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,75,Magnet Core,1.88,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,76,Magnet Core,1.55,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.32,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,77,Magnet Core,1.72,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.79,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,78,Magnet Core,1.46,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.66,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,79,Magnet Core,1.57,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.31,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,80,Magnet Core,1.52,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.36,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,81,Magnet Core,1.45,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.38,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,82,Magnet Core,1.66,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.79,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,83,Magnet Core,1.7,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,84,Magnet Core,1.66,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.04,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,85,Magnet Core,1.7,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.02,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,86,Magnet Core,1.44,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,87,Magnet Core,1.82,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,88,Magnet Core,1.69,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.26,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,89,Magnet Core,1.66,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.56,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,90,Magnet Core,1.53,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,91,Magnet Core,2.33,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.55,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,92,Magnet Core,1.66,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.57,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,93,Magnet Core,1.67,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,94,Magnet Core,1.63,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.67,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,95,Magnet Core,1.95,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,96,Magnet Core,1.69,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,97,Magnet Core,1.35,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.49,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,98,Magnet Core,1.66,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,99,Magnet Core,1.69,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,100,Magnet Core,1.73,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,101,Magnet Core,1.82,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,102,Magnet Core,1.87,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.44,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,103,Magnet Core,2.21,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.03,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,104,Magnet Core,1.56,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.67,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,105,Magnet Core,1.85,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.38,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,106,Magnet Core,1.76,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.88,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,1,Magnet housing,1.28,0.69,0.0,0.41,0.0,0.19,18.08,1.57,7.84,0.0,69.46,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,2,Magnet housing,1.25,0.67,0.0,0.48,0.0,0.25,16.53,1.75,7.96,0.0,70.66,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,3,Magnet housing,1.49,0.7,0.0,0.43,0.0,0.22,17.75,1.71,8.31,0.0,68.96,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,4,Magnet housing,1.25,0.81,0.0,0.41,0.0,0.16,16.88,1.63,8.45,0.0,69.89,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,5,Magnet housing,1.37,0.66,0.0,0.45,0.0,0.23,16.91,1.7,8.29,0.0,69.88,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,6,Magnet housing,1.28,0.74,0.0,0.48,0.0,0.16,18.04,1.76,8.55,0.0,68.47,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,7,Magnet housing,1.51,0.83,0.0,0.51,0.0,0.25,17.99,1.81,8.41,0.0,68.21,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,8,Magnet housing,1.51,0.58,0.0,0.41,0.0,0.26,17.45,1.84,8.06,0.0,69.37,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,9,Magnet housing,1.51,0.67,0.0,0.49,0.0,0.24,17.63,1.52,8.08,0.0,69.38,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,10,Magnet housing,1.38,0.66,0.0,0.35,0.0,0.24,17.39,1.91,7.67,0.0,69.95,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,11,Magnet housing,1.53,0.62,0.0,0.47,0.0,0.19,19.09,1.75,8.2,0.0,67.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,12,Magnet housing,1.76,0.67,0.0,0.46,0.0,0.23,16.59,1.68,7.88,0.0,70.31,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,13,Magnet housing,1.25,0.6,0.0,0.5,0.0,0.17,18.31,1.66,8.01,0.0,69.02,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,14,Magnet housing,1.43,0.78,0.0,0.42,0.0,0.19,19.05,1.57,8.05,0.0,68.04,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,15,Magnet housing,1.35,0.71,0.0,0.38,0.0,0.24,17.71,1.58,7.83,0.0,69.62,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,16,Magnet housing,1.12,0.72,0.0,0.5,0.0,0.17,17.69,1.9,7.76,0.0,69.7,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,17,Magnet housing,1.35,0.81,0.0,0.42,0.0,0.21,17.85,1.52,8.64,0.0,68.68,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,18,Magnet housing,1.28,0.66,0.0,0.52,0.0,0.19,18.89,2.12,8.83,0.0,67.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,19,Magnet housing,1.42,0.76,0.0,0.43,0.0,0.2,18.08,1.73,8.04,0.0,68.94,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,20,Magnet housing,1.46,0.67,0.0,0.51,0.0,0.18,18.28,1.7,7.85,0.0,68.93,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,21,Magnet housing,1.56,0.66,0.0,0.5,0.0,0.19,18.45,1.48,7.56,0.0,69.23,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,22,Magnet housing,1.9,0.58,0.0,0.42,0.0,0.19,16.99,1.56,7.84,0.0,70.12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,23,Magnet housing,1.42,0.57,0.0,0.42,0.0,0.21,16.97,1.63,8.08,0.0,70.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,24,Magnet housing,1.27,0.58,0.0,0.46,0.0,0.2,17.53,1.66,8.25,0.0,69.53,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,25,Magnet housing,1.3,0.61,0.0,0.48,0.0,0.21,19.01,1.64,7.78,0.0,68.51,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,26,Magnet housing,1.33,0.79,0.0,0.51,0.0,0.18,17.78,1.8,8.1,0.0,69.03,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,27,Magnet housing,1.49,0.62,0.0,0.47,0.0,0.25,17.38,1.8,8.06,0.0,69.39,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,28,Magnet housing,1.52,0.56,0.0,0.47,0.0,0.17,17.87,1.74,8.44,0.0,68.77,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,29,Magnet housing,1.56,0.68,0.0,0.38,0.0,0.21,17.91,1.6,8.01,0.0,69.21,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
